posting_id,status,headhunting_company,url,title,company_desc,main_duties,requirements,preferred,career,location,salary,deadline,first_seen_at,last_seen_at,last_fetched_at,score
334695,active,헤딩써치,https://career.rememberapp.co.kr/job/posting/334695,(주)헤딩써치 채용 | 2차전지 조립장비 제조기업 내부회계팀 경력직 공고 - 리멤버,(주)헤딩써치에서 2차전지 조립장비 제조기업 내부회계팀를 찾습니다. 당신의 커리어를 한 단계 높여줄 이직 기회를 리멤버에서 만나보세요.,,,,,,,,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,45
334853,active,헤딩써치,https://career.rememberapp.co.kr/job/posting/334853,(주)헤딩써치 채용 | [외국계 기업] Senior Accountant 경력직 공고 - 리멤버,(주)헤딩써치에서 [외국계 기업] Senior Accountant를 찾습니다. 당신의 커리어를 한 단계 높여줄 이직 기회를 리멤버에서 만나보세요.,,,,,,,,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,30
335001,active,헤딩써치,https://career.rememberapp.co.kr/job/posting/335001,(주)헤딩써치 채용 | 변압기 제조 강소기업 공장장 경력직 공고 - 리멤버,(주)헤딩써치에서 변압기 제조 강소기업 공장장를 찾습니다. 당신의 커리어를 한 단계 높여줄 이직 기회를 리멤버에서 만나보세요.,,,,,,,,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,30
335318,active,헤딩써치,https://career.rememberapp.co.kr/job/posting/335318,(주)헤딩써치 채용 | 코스닥 상장 전자기업(필름 콘덴서 제조) - 재무회계 팀장 경력직 공고 - 리멤버,(주)헤딩써치에서 코스닥 상장 전자기업(필름 콘덴서 제조) - 재무회계 팀장를 찾습니다. 당신의 커리어를 한 단계 높여줄 이직 기회를 리멤버에서 만나보세요.,,,,,,,,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,55
335637,active,헤딩써치,https://career.rememberapp.co.kr/job/posting/335637,(주)헤딩써치 채용 | [변압기 제조사]국내영업(경력직) 경력직 공고 - 리멤버,(주)헤딩써치에서 [변압기 제조사]국내영업(경력직)를 찾습니다. 당신의 커리어를 한 단계 높여줄 이직 기회를 리멤버에서 만나보세요.,,,,,,,,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,30
335638,active,헤딩써치,https://career.rememberapp.co.kr/job/posting/335638,(주)헤딩써치 채용 | [변압기 제조사]생산관리(경력직) 경력직 공고 - 리멤버,(주)헤딩써치에서 [변압기 제조사]생산관리(경력직)를 찾습니다. 당신의 커리어를 한 단계 높여줄 이직 기회를 리멤버에서 만나보세요.,,,,,,,,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,30
335649,active,헤딩써치,https://career.rememberapp.co.kr/job/posting/335649,(주)헤딩써치 채용 | [의료 로봇 전문 기업]해외영업 경력직 경력직 공고 - 리멤버,(주)헤딩써치에서 [의료 로봇 전문 기업]해외영업 경력직를 찾습니다. 당신의 커리어를 한 단계 높여줄 이직 기회를 리멤버에서 만나보세요.,,,,,,,,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,30
335660,active,헤딩써치,https://career.rememberapp.co.kr/job/posting/335660,(주)헤딩써치 채용 | 글로벌 컨텐츠 마케터(경력~리드급) 경력직 공고 - 리멤버,(주)헤딩써치에서 글로벌 컨텐츠 마케터(경력~리드급)를 찾습니다. 당신의 커리어를 한 단계 높여줄 이직 기회를 리멤버에서 만나보세요.,,,,,,,,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,30
335665,active,헤딩써치,https://career.rememberapp.co.kr/job/posting/335665,(주)헤딩써치 채용 | 상품기획 BM 경력직 공고 - 리멤버,(주)헤딩써치에서 상품기획 BM를 찾습니다. 당신의 커리어를 한 단계 높여줄 이직 기회를 리멤버에서 만나보세요.,,,,,,,,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,30
335667,active,헤딩써치,https://career.rememberapp.co.kr/job/posting/335667,(주)헤딩써치 채용 | 글로벌 MD (리드급) 경력직 공고 - 리멤버,(주)헤딩써치에서 글로벌 MD (리드급)를 찾습니다. 당신의 커리어를 한 단계 높여줄 이직 기회를 리멤버에서 만나보세요.,,,,,,,,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,30
335668,active,헤딩써치,https://career.rememberapp.co.kr/job/posting/335668,(주)헤딩써치 채용 | 글로벌 이커머스 MD 경력직 공고 - 리멤버,(주)헤딩써치에서 글로벌 이커머스 MD를 찾습니다. 당신의 커리어를 한 단계 높여줄 이직 기회를 리멤버에서 만나보세요.,,,,,,,,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,45
335671,active,헤딩써치,https://career.rememberapp.co.kr/job/posting/335671,(주)헤딩써치 채용 | B2B 해외영업 경력직 공고 - 리멤버,(주)헤딩써치에서 B2B 해외영업를 찾습니다. 당신의 커리어를 한 단계 높여줄 이직 기회를 리멤버에서 만나보세요.,,,,,,,,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,30
336178,active,헤딩써치,https://career.rememberapp.co.kr/job/posting/336178,(주)헤딩써치 채용 | [글로벌 신약개발 바이오기업] Clinical Operations Manager / Sr. Manager 경력직 공고 - 리멤버,(주)헤딩써치에서 [글로벌 신약개발 바이오기업] Clinical Operations Manager / Sr. Manager를 찾습니다. 당신의 커리어를 한 단계 높여줄 이직 기회를 리멤버에서 만나보세요.,,,,,,,,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,45
336377,active,헤딩써치,https://career.rememberapp.co.kr/job/posting/336377,(주)헤딩써치 채용 | 진단영업마케팅 임원 경력직 공고 - 리멤버,(주)헤딩써치에서 진단영업마케팅 임원를 찾습니다. 당신의 커리어를 한 단계 높여줄 이직 기회를 리멤버에서 만나보세요.,,,,,,,,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,55
336409,active,헤딩써치,https://career.rememberapp.co.kr/job/posting/336409,(주)헤딩써치 채용 | 상품기획/개발 BM 경력직 공고 - 리멤버,(주)헤딩써치에서 상품기획/개발 BM를 찾습니다. 당신의 커리어를 한 단계 높여줄 이직 기회를 리멤버에서 만나보세요.,,,,,,,,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,30
336466,active,헤딩써치,https://career.rememberapp.co.kr/job/posting/336466,(주)헤딩써치 채용 | 기업사업본부 영업대표 경력직 공고 - 리멤버,(주)헤딩써치에서 기업사업본부 영업대표를 찾습니다. 당신의 커리어를 한 단계 높여줄 이직 기회를 리멤버에서 만나보세요.,,,,,,,,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,30
336580,active,헤딩써치,https://career.rememberapp.co.kr/job/posting/336580,(주)헤딩써치 채용 | nterface_Digital Design 경력직 공고 - 리멤버,(주)헤딩써치에서 nterface_Digital Design를 찾습니다. 당신의 커리어를 한 단계 높여줄 이직 기회를 리멤버에서 만나보세요.,,,,,,,,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,30
336582,active,헤딩써치,https://career.rememberapp.co.kr/job/posting/336582,(주)헤딩써치 채용 | 글로벌 이커머스 MD 경력직 공고 - 리멤버,(주)헤딩써치에서 글로벌 이커머스 MD를 찾습니다. 당신의 커리어를 한 단계 높여줄 이직 기회를 리멤버에서 만나보세요.,,,,,,,,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,45
336583,active,헤딩써치,https://career.rememberapp.co.kr/job/posting/336583,(주)헤딩써치 채용 | 글로벌 컨텐츠 마케터(경력~리드급) 경력직 공고 - 리멤버,(주)헤딩써치에서 글로벌 컨텐츠 마케터(경력~리드급)를 찾습니다. 당신의 커리어를 한 단계 높여줄 이직 기회를 리멤버에서 만나보세요.,,,,,,,,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,30
336586,active,헤딩써치,https://career.rememberapp.co.kr/job/posting/336586,(주)헤딩써치 채용 | Design Platform_Digital Design 경력직 공고 - 리멤버,(주)헤딩써치에서 Design Platform_Digital Design를 찾습니다. 당신의 커리어를 한 단계 높여줄 이직 기회를 리멤버에서 만나보세요.,,,,,,,,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,30
336590,active,헤딩써치,https://career.rememberapp.co.kr/job/posting/336590,(주)헤딩써치 채용 | Interface_Digital Design (근무지 : 대구 범어역 인근) 경력직 공고 - 리멤버,(주)헤딩써치에서 Interface_Digital Design (근무지 : 대구 범어역 인근)를 찾습니다. 당신의 커리어를 한 단계 높여줄 이직 기회를 리멤버에서 만나보세요.,,,,,,,,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,30
336594,active,헤딩써치,https://career.rememberapp.co.kr/job/posting/336594,(주)헤딩써치 채용 | MCU_Digital Design (근무지 : 부산 서면역 인근) 경력직 공고 - 리멤버,(주)헤딩써치에서 MCU_Digital Design (근무지 : 부산 서면역 인근)를 찾습니다. 당신의 커리어를 한 단계 높여줄 이직 기회를 리멤버에서 만나보세요.,,,,,,,,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,30
336598,active,헤딩써치,https://career.rememberapp.co.kr/job/posting/336598,(주)헤딩써치 채용 | 상품기획 BM 경력직 공고 - 리멤버,(주)헤딩써치에서 상품기획 BM를 찾습니다. 당신의 커리어를 한 단계 높여줄 이직 기회를 리멤버에서 만나보세요.,,,,,,,,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,30
336604,active,헤딩써치,https://career.rememberapp.co.kr/job/posting/336604,(주)헤딩써치 채용 | 경영기획&재무총괄 팀장 경력직 공고 - 리멤버,(주)헤딩써치에서 경영기획&재무총괄 팀장를 찾습니다. 당신의 커리어를 한 단계 높여줄 이직 기회를 리멤버에서 만나보세요.,,,,,,,,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,55
336622,active,헤딩써치,https://career.rememberapp.co.kr/job/posting/336622,(주)헤딩써치 채용 | 생산팀 담당자 경력직 공고 - 리멤버,(주)헤딩써치에서 생산팀 담당자를 찾습니다. 당신의 커리어를 한 단계 높여줄 이직 기회를 리멤버에서 만나보세요.,,,,,,,,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,30
336661,active,헤딩써치,https://career.rememberapp.co.kr/job/posting/336661,(주)헤딩써치 채용 | 친수제 부문 기술영업 경력직 공고 - 리멤버,(주)헤딩써치에서 친수제 부문 기술영업를 찾습니다. 당신의 커리어를 한 단계 높여줄 이직 기회를 리멤버에서 만나보세요.,,,,,,,,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,30
336713,active,헤딩써치,https://career.rememberapp.co.kr/job/posting/336713,(주)헤딩써치 채용 | 변압기 국내영업 경력직 경력직 공고 - 리멤버,(주)헤딩써치에서 변압기 국내영업 경력직를 찾습니다. 당신의 커리어를 한 단계 높여줄 이직 기회를 리멤버에서 만나보세요.,,,,,,,,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,30
336726,active,헤딩써치,https://career.rememberapp.co.kr/job/posting/336726,(주)헤딩써치 채용 | 변압기 해외영업 경력직 경력직 공고 - 리멤버,(주)헤딩써치에서 변압기 해외영업 경력직를 찾습니다. 당신의 커리어를 한 단계 높여줄 이직 기회를 리멤버에서 만나보세요.,,,,,,,,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,30
336736,active,헤딩써치,https://career.rememberapp.co.kr/job/posting/336736,(주)헤딩써치 채용 | 변압기 구매 경력직 경력직 공고 - 리멤버,(주)헤딩써치에서 변압기 구매 경력직를 찾습니다. 당신의 커리어를 한 단계 높여줄 이직 기회를 리멤버에서 만나보세요.,,,,,,,,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,30
336739,active,헤딩써치,https://career.rememberapp.co.kr/job/posting/336739,(주)헤딩써치 채용 | 뷰티·건기식 글로벌 웰니스 기업 전략기획팀장 경력직 공고 - 리멤버,(주)헤딩써치에서 뷰티·건기식 글로벌 웰니스 기업 전략기획팀장를 찾습니다. 당신의 커리어를 한 단계 높여줄 이직 기회를 리멤버에서 만나보세요.,,,,,,,,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,70
336742,active,헤딩써치,https://career.rememberapp.co.kr/job/posting/336742,(주)헤딩써치 채용 | 변압기 설계 (신입/경력) 경력직 공고 - 리멤버,(주)헤딩써치에서 변압기 설계 (신입/경력)를 찾습니다. 당신의 커리어를 한 단계 높여줄 이직 기회를 리멤버에서 만나보세요.,,,,,,,,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,30
336752,active,헤딩써치,https://career.rememberapp.co.kr/job/posting/336752,(주)헤딩써치 채용 | 변압기설계 (대리-팀장) 경력직 공고 - 리멤버,(주)헤딩써치에서 변압기설계 (대리-팀장)를 찾습니다. 당신의 커리어를 한 단계 높여줄 이직 기회를 리멤버에서 만나보세요.,,,,,,,,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,55
336761,active,헤딩써치,https://career.rememberapp.co.kr/job/posting/336761,(주)헤딩써치 채용 | 아티스트IP 사업기획 / 운영 경력직 공고 - 리멤버,(주)헤딩써치에서 아티스트IP 사업기획 / 운영를 찾습니다. 당신의 커리어를 한 단계 높여줄 이직 기회를 리멤버에서 만나보세요.,,,,,,,,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,30
336844,active,헤딩써치,https://career.rememberapp.co.kr/job/posting/336844,(주)헤딩써치 채용 | 자금 담당자 경력직 공고 - 리멤버,(주)헤딩써치에서 자금 담당자를 찾습니다. 당신의 커리어를 한 단계 높여줄 이직 기회를 리멤버에서 만나보세요.,,,,,,,,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,30
336859,active,헤딩써치,https://career.rememberapp.co.kr/job/posting/336859,(주)헤딩써치 채용 | 글로벌 이커머스 MD 경력직 공고 - 리멤버,(주)헤딩써치에서 글로벌 이커머스 MD를 찾습니다. 당신의 커리어를 한 단계 높여줄 이직 기회를 리멤버에서 만나보세요.,,,,,,,,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,45
337008,active,헤딩써치,https://career.rememberapp.co.kr/job/posting/337008,(주)헤딩써치 채용 | SW/제어 팀장 (경력 15년 이상) 경력직 공고 - 리멤버,(주)헤딩써치에서 SW/제어 팀장 (경력 15년 이상)를 찾습니다. 당신의 커리어를 한 단계 높여줄 이직 기회를 리멤버에서 만나보세요.,,,,,,,,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,55
337012,active,헤딩써치,https://career.rememberapp.co.kr/job/posting/337012,(주)헤딩써치 채용 | 컨텐츠마케터 경력직 공고 - 리멤버,(주)헤딩써치에서 컨텐츠마케터를 찾습니다. 당신의 커리어를 한 단계 높여줄 이직 기회를 리멤버에서 만나보세요.,,,,,,,,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,30
337019,active,헤딩써치,https://career.rememberapp.co.kr/job/posting/337019,(주)헤딩써치 채용 | 미국 아마존 채널 운영 담당 경력직 공고 - 리멤버,(주)헤딩써치에서 미국 아마존 채널 운영 담당를 찾습니다. 당신의 커리어를 한 단계 높여줄 이직 기회를 리멤버에서 만나보세요.,,,,,,,,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,30
337020,active,헤딩써치,https://career.rememberapp.co.kr/job/posting/337020,(주)헤딩써치 채용 | 컨텐츠 디자이너 경력직 공고 - 리멤버,(주)헤딩써치에서 컨텐츠 디자이너를 찾습니다. 당신의 커리어를 한 단계 높여줄 이직 기회를 리멤버에서 만나보세요.,,,,,,,,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,30
337024,active,헤딩써치,https://career.rememberapp.co.kr/job/posting/337024,(주)헤딩써치 채용 | 제품 디자이너 경력직 공고 - 리멤버,(주)헤딩써치에서 제품 디자이너를 찾습니다. 당신의 커리어를 한 단계 높여줄 이직 기회를 리멤버에서 만나보세요.,,,,,,,,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,30
337027,active,헤딩써치,https://career.rememberapp.co.kr/job/posting/337027,(주)헤딩써치 채용 | 제품기획 & 제품디자인 그룹 리더 경력직 공고 - 리멤버,(주)헤딩써치에서 제품기획 & 제품디자인 그룹 리더를 찾습니다. 당신의 커리어를 한 단계 높여줄 이직 기회를 리멤버에서 만나보세요.,,,,,,,,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,30
337032,active,헤딩써치,https://career.rememberapp.co.kr/job/posting/337032,(주)헤딩써치 채용 | 퍼포먼스 마케터 경력직 공고 - 리멤버,(주)헤딩써치에서 퍼포먼스 마케터를 찾습니다. 당신의 커리어를 한 단계 높여줄 이직 기회를 리멤버에서 만나보세요.,,,,,,,,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,30
337036,active,헤딩써치,https://career.rememberapp.co.kr/job/posting/337036,(주)헤딩써치 채용 | 총무 경력직 공고 - 리멤버,(주)헤딩써치에서 총무를 찾습니다. 당신의 커리어를 한 단계 높여줄 이직 기회를 리멤버에서 만나보세요.,,,,,,,,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,30
337082,active,헤딩써치,https://career.rememberapp.co.kr/job/posting/337082,(주)헤딩써치 채용 | 기구설계 엔지니어 경력직 공고 - 리멤버,(주)헤딩써치에서 기구설계 엔지니어를 찾습니다. 당신의 커리어를 한 단계 높여줄 이직 기회를 리멤버에서 만나보세요.,,,,,,,,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,30
337288,active,헤딩써치,https://career.rememberapp.co.kr/job/posting/337288,(주)헤딩써치 채용 | 조리팀 정규직(기숙사 제공/가평) 경력직 공고 - 리멤버,(주)헤딩써치에서 조리팀 정규직(기숙사 제공/가평)를 찾습니다. 당신의 커리어를 한 단계 높여줄 이직 기회를 리멤버에서 만나보세요.,,,,,,,,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,30
337361,active,헤딩써치,https://career.rememberapp.co.kr/job/posting/337361,(주)헤딩써치 채용 | Memory Interface IP 개발 포지션 경력직 공고 - 리멤버,(주)헤딩써치에서 Memory Interface IP 개발 포지션를 찾습니다. 당신의 커리어를 한 단계 높여줄 이직 기회를 리멤버에서 만나보세요.,,,,,,,,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,30
338110,active,헤딩써치,https://career.rememberapp.co.kr/job/posting/338110,(주)헤딩써치 채용 | 연구소장(CTO) 경력직 공고 - 리멤버,(주)헤딩써치에서 연구소장(CTO)를 찾습니다. 당신의 커리어를 한 단계 높여줄 이직 기회를 리멤버에서 만나보세요.,,,,,,,,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,30
338205,active,헤딩써치,https://career.rememberapp.co.kr/job/posting/338205,(주)헤딩써치 채용 | [대기업 계열 광고회사] Sr. AE 경력직 공고 - 리멤버,(주)헤딩써치에서 [대기업 계열 광고회사] Sr. AE를 찾습니다. 당신의 커리어를 한 단계 높여줄 이직 기회를 리멤버에서 만나보세요.,,,,,,,,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,30
338213,active,헤딩써치,https://career.rememberapp.co.kr/job/posting/338213,(주)헤딩써치 채용 | [헤드헌팅] 반도체 첨단 패키징/소재기술 전문기업 - 기술영업 경력직 공고 - 리멤버,(주)헤딩써치에서 [헤드헌팅] 반도체 첨단 패키징/소재기술 전문기업 - 기술영업를 찾습니다. 당신의 커리어를 한 단계 높여줄 이직 기회를 리멤버에서 만나보세요.,,,,,,,,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,45
338218,active,헤딩써치,https://career.rememberapp.co.kr/job/posting/338218,(주)헤딩써치 채용 | 중국지역 영업팀장 경력직 공고 - 리멤버,(주)헤딩써치에서 중국지역 영업팀장를 찾습니다. 당신의 커리어를 한 단계 높여줄 이직 기회를 리멤버에서 만나보세요.,,,,,,,,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,55
338282,active,헤딩써치,https://career.rememberapp.co.kr/job/posting/338282,(주)헤딩써치 채용 | 북미지역 대외 협력 임원급 경력직 공고 - 리멤버,(주)헤딩써치에서 북미지역 대외 협력 임원급를 찾습니다. 당신의 커리어를 한 단계 높여줄 이직 기회를 리멤버에서 만나보세요.,,,,,,,,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,55
338520,active,헤딩써치,https://career.rememberapp.co.kr/job/posting/338520,(주)헤딩써치 채용 | CRM마케터 팀장 경력직 공고 - 리멤버,(주)헤딩써치에서 CRM마케터 팀장를 찾습니다. 당신의 커리어를 한 단계 높여줄 이직 기회를 리멤버에서 만나보세요.,,,,,,,,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,55
338522,active,헤딩써치,https://career.rememberapp.co.kr/job/posting/338522,(주)헤딩써치 채용 | CRM마케터 팀원 경력직 공고 - 리멤버,(주)헤딩써치에서 CRM마케터 팀원를 찾습니다. 당신의 커리어를 한 단계 높여줄 이직 기회를 리멤버에서 만나보세요.,,,,,,,,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,30
338527,active,헤딩써치,https://career.rememberapp.co.kr/job/posting/338527,(주)헤딩써치 채용 | 온라인 유통 팀장·본부장 경력직 공고 - 리멤버,(주)헤딩써치에서 온라인 유통 팀장·본부장를 찾습니다. 당신의 커리어를 한 단계 높여줄 이직 기회를 리멤버에서 만나보세요.,,,,,,,,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,55
338531,active,헤딩써치,https://career.rememberapp.co.kr/job/posting/338531,(주)헤딩써치 채용 | 브랜드매니저 경력직 공고 - 리멤버,(주)헤딩써치에서 브랜드매니저를 찾습니다. 당신의 커리어를 한 단계 높여줄 이직 기회를 리멤버에서 만나보세요.,,,,,,,,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,30
338532,active,헤딩써치,https://career.rememberapp.co.kr/job/posting/338532,(주)헤딩써치 채용 | 쿠팡 MD 경력직 공고 - 리멤버,(주)헤딩써치에서 쿠팡 MD를 찾습니다. 당신의 커리어를 한 단계 높여줄 이직 기회를 리멤버에서 만나보세요.,,,,,,,,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,30
338535,active,헤딩써치,https://career.rememberapp.co.kr/job/posting/338535,(주)헤딩써치 채용 | 자사몰 MD 경력직 공고 - 리멤버,(주)헤딩써치에서 자사몰 MD를 찾습니다. 당신의 커리어를 한 단계 높여줄 이직 기회를 리멤버에서 만나보세요.,,,,,,,,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,30
338536,active,헤딩써치,https://career.rememberapp.co.kr/job/posting/338536,(주)헤딩써치 채용 | 외부채널 MD 경력직 공고 - 리멤버,(주)헤딩써치에서 외부채널 MD를 찾습니다. 당신의 커리어를 한 단계 높여줄 이직 기회를 리멤버에서 만나보세요.,,,,,,,,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,30
338691,active,헤딩써치,https://career.rememberapp.co.kr/job/posting/338691,(주)헤딩써치 채용 | [글로벌자동차국내법인] C&B 스페셜리스트 경력직 공고 - 리멤버,(주)헤딩써치에서 [글로벌자동차국내법인] C&B 스페셜리스트를 찾습니다. 당신의 커리어를 한 단계 높여줄 이직 기회를 리멤버에서 만나보세요.,,,,,,,,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,30
338701,active,헤딩써치,https://career.rememberapp.co.kr/job/posting/338701,(주)헤딩써치 채용 | 사업개발 경력직 공고 - 리멤버,(주)헤딩써치에서 사업개발를 찾습니다. 당신의 커리어를 한 단계 높여줄 이직 기회를 리멤버에서 만나보세요.,,,,,,,,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,30
338702,active,헤딩써치,https://career.rememberapp.co.kr/job/posting/338702,(주)헤딩써치 채용 | 서비스기획 경력직 공고 - 리멤버,(주)헤딩써치에서 서비스기획를 찾습니다. 당신의 커리어를 한 단계 높여줄 이직 기회를 리멤버에서 만나보세요.,,,,,,,,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,30
338798,active,헤딩써치,https://career.rememberapp.co.kr/job/posting/338798,(주)헤딩써치 채용 | 온라인 MD 경력직 공고 - 리멤버,(주)헤딩써치에서 온라인 MD를 찾습니다. 당신의 커리어를 한 단계 높여줄 이직 기회를 리멤버에서 만나보세요.,,,,,,,,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,30
338824,active,헤딩써치,https://career.rememberapp.co.kr/job/posting/338824,(주)헤딩써치 채용 | 품질파트장 (HACCP/품질관리) 경력직 공고 - 리멤버,(주)헤딩써치에서 품질파트장 (HACCP/품질관리)를 찾습니다. 당신의 커리어를 한 단계 높여줄 이직 기회를 리멤버에서 만나보세요.,,,,,,,,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,30
338906,active,헤딩써치,https://career.rememberapp.co.kr/job/posting/338906,(주)헤딩써치 채용 | 요리연구개발 경력직 공고 - 리멤버,(주)헤딩써치에서 요리연구개발를 찾습니다. 당신의 커리어를 한 단계 높여줄 이직 기회를 리멤버에서 만나보세요.,,,,,,,,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,30
339294,active,헤딩써치,https://career.rememberapp.co.kr/job/posting/339294,(주)헤딩써치 채용 | Brand & Sales 컨설턴트 경력직 공고 - 리멤버,(주)헤딩써치에서 Brand & Sales 컨설턴트를 찾습니다. 당신의 커리어를 한 단계 높여줄 이직 기회를 리멤버에서 만나보세요.,,,,,,,,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,30
339374,active,헤딩써치,https://career.rememberapp.co.kr/job/posting/339374,(주)헤딩써치 채용 | QA Department Manager 경력직 공고 - 리멤버,(주)헤딩써치에서 QA Department Manager를 찾습니다. 당신의 커리어를 한 단계 높여줄 이직 기회를 리멤버에서 만나보세요.,,,,,,,,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,2026-09-16T21:10:50+0900,30
